doc,left,top,right,bottom,text,font_size,font_family,color,bold,italic,column,label
samsmith3.pdf,78,855,845,872,Member\, New Orleans Running Systems; Completed the Crescent City 10K & Jazz and Riverfront Half Marathons,12,Times,#000000,False,False,null,null
samsmith3.pdf,326,908,602,927,References Furnished Upon Request,14,Times,#000000,False,True,null,null
samsmith3.pdf,365,1159,553,1173,Resume for Sample Purposes Only,10,Times,#aaaaaa,False,False,null,null
samsmith3.pdf,654,1159,864,1173,by 2012 FrontRunner Resume Writing,10,Times,#aaaaaa,False,False,null,null
samsmith4.pdf,280,65,652,93,SAM SMITH\, LEED GREEN ASSOCIATE,21,Times,#000000,True,False,null,name
samsmith4.pdf,321,93,609,112,123 Any Street Any Town\, USA 12345,14,Times,#000000,False,False,null,null
samsmith4.pdf,96,112,835,131,Mobile Telephone: 123.456.7890 Home Telephone: 123.456.7890 Email: samsmith@hotmail.com,14,Times,#000000,False,False,null,null
samsmith4.pdf,150,141,782,169,SAFETY COORDINATOR WITH 20+ YEARS OF INDUSTRY EXPERIENCE,21,Times,#000000,True,False,null,null
samsmith4.pdf,60,172,870,191,Incident Response\, Reporting & Investigation/Team Leadership & Training/Project Coordination & Execution,14,Times,#000000,False,False,null,null
samsmith4.pdf,378,200,537,219,PROFESSIONAL PROFILE,14,Times,#000000,True,False,null,null
samsmith4.pdf,54,219,875,236,A multifaceted\, self-directed\, and solutions-focused Safety Coordinator/Construction Professional offering 20+ years of,12,Times,#000000,False,False,null,null
samsmith4.pdf,54,237,875,254,wide-spread industry training and practical\, on-the-job construction coordination and project management experience,12,Times,#000000,False,False,null,null
samsmith4.pdf,54,254,875,271,in institutional\, commercial\, and residential environments. A skilled communicator\, leader\, and performer able to,12,Times,#000000,False,False,null,null
samsmith4.pdf,54,271,875,288,successfully prioritize workflow\, coordinate trades\, field and resolve issues\, manage multiple projects and meet and,12,Times,#000000,False,False,null,null
samsmith4.pdf,54,289,875,306,exceed challenging goals and objectives. Solid management capabilities with a consistent track record of anticipating,12,Times,#000000,False,False,null,null
samsmith4.pdf,54,306,875,323,consequences of new designs\, initiating solutions\, and completing projects to specification. A team-builder and player,12,Times,#000000,False,False,null,null
samsmith4.pdf,54,324,871,341,demonstrating a high-level of accuracy and thoroughness. Accustomed to working under fast-paced\, high-volume\, time-,12,Times,#000000,False,False,null,null
samsmith4.pdf,54,341,875,358,sensitive conditions and interacting effectively with architects\, engineers\, local officials\, vendors and clients. Strong,12,Times,#000000,False,False,null,null
samsmith4.pdf,54,358,632,375,background in carpentry and masonry. Microsoft Office Proficient. Fluent in German.,12,Times,#000000,False,False,null,null
samsmith4.pdf,388,390,530,409,CORE COMPETENCIES,14,Times,#000000,True,False,null,null
samsmith4.pdf,103,412,279,427,New Business Development,11,Times,#000000,True,True,null,null
samsmith4.pdf,392,412,576,427,Customer Relations/Support,11,Times,#000000,True,True,null,null
samsmith4.pdf,655,412,865,427,Safety Compliance/Enforcement,11,Times,#000000,True,True,null,null
samsmith4.pdf,103,430,289,445,Risk Management/Avoidance,11,Times,#000000,True,True,null,null
samsmith4.pdf,392,430,573,445,Employee/Crew Supervision,11,Times,#000000,True,True,null,null
samsmith4.pdf,655,430,862,445,Project Coordination/Execution,11,Times,#000000,True,True,null,null
samsmith4.pdf,103,448,276,463,Quality Assurance/Control,11,Times,#000000,True,True,null,null
samsmith4.pdf,392,448,593,463,Strategic Planning/Forecasting,11,Times,#000000,True,True,null,null
samsmith4.pdf,655,448,865,463,Materials Planning/Management,11,Times,#000000,True,True,null,null
samsmith4.pdf,103,466,243,481,Staffing & Scheduling,11,Times,#000000,True,True,null,null
samsmith4.pdf,392,466,595,481,Cost Productivity/Containment,11,Times,#000000,True,True,null,null
samsmith4.pdf,655,466,853,481,Design\, Building & Installation,11,Times,#000000,True,True,null,null
samsmith4.pdf,103,484,293,499,Concrete/Masonry/Carpentry,11,Times,#000000,True,True,null,null
samsmith4.pdf,103,502,286,517,Building Code & Regulations,11,Times,#000000,True,True,null,null
samsmith4.pdf,392,484,578,499,Financial/P & L Management,11,Times,#000000,True,True,null,null
samsmith4.pdf,392,502,569,517,Contract/Price Negotiation,11,Times,#000000,True,True,null,null
samsmith4.pdf,655,484,863,499,Budget Planning/Administration,11,Times,#000000,True,True,null,null
samsmith4.pdf,655,502,856,517,Vendor Sourcing & Negotiation,11,Times,#000000,True,True,null,null
samsmith4.pdf,398,531,520,550,MILITARY SERVICE,14,Times,#000000,True,False,null,null
samsmith4.pdf,294,550,636,567,Airmen First Class (E-3)\, United States Air Force,12,Times,#000000,True,False,null,null
samsmith4.pdf,390,568,540,585,Honorably Discharged,12,Times,#000000,False,False,null,null
samsmith4.pdf,353,599,561,618,DESIGNATIONS/CERTIFICATIONS,14,Times,#000000,True,False,null,null
samsmith4.pdf,187,619,743,636,LEED Green Associate Certified OSHA 30-Hour Safety Training Heartsaver AED,12,Times,#000000,False,False,null,null
samsmith4.pdf,217,637,718,654,New York State Erosion & Sediment Controls Lead Renovator Certified,12,Times,#000000,False,False,null,null
samsmith4.pdf,367,668,549,687,PROFESSIONAL EXPERIENCE,14,Times,#000000,True,False,null,null
samsmith4.pdf,54,688,872,706,ABC Company Any Town\, USA Mar. 2005 Dec. 2010,13,Times,#000000,True,False,null,null
samsmith4.pdf,54,706,168,724,Superintendent,13,Times,#000000,False,True,null,null
samsmith4.pdf,54,725,875,742,Presided over multiple projects with budgets valued in excess of $3M for an established general contracting firm,12,Times,#000000,False,False,null,null
samsmith4.pdf,54,742,847,759,specializing in commercial construction; planned\, coordinated\, and supervised job site activity from cradle to grave.,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,760,875,777,Scheduled and coordinated up to twelve (12) sub-contractors; provided direction\, reviewed assignments for,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,777,713,794,overall quality and effectiveness\, and addressed performance issues on an ongoing basis.,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,795,875,812,Calculated and adhered to budgets; conducted value engineering\, managed project schedules and planned and,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,812,266,829,coordinated materials.,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,829,866,846,Motivated and managed labor force; instituted and enforced productivity standards\, monitored quality of work.,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,847,644,864,Facilitated weekly safety meetings; provided ongoing safety/OSHA instruction.,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,864,746,881,Collaborated with city officials and met with building inspectors; obtained necessary permits.,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,882,875,899,Met with the clients weekly; built effective relationships with all stakeholders and relayed necessary,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,899,488,916,information accurately to superiors and subcontractors.,12,Times,#000000,False,False,null,null
samsmith4.pdf,54,916,250,933,Selected Accomplishments:,12,Times,#000000,True,True,null,null
samsmith4.pdf,108,934,875,951,Selected to serve as Company Safety Officer; developed\, wrote\, and implemented a comprehensive safety,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,951,647,968,manual\, and scheduled\, organized and delivered annual safety training classes.,12,Times,#000000,False,False,null,null
samsmith4.pdf,54,982,871,1000,ABC Company Any Town\, USA Apr. 1997 Mar. 2005,13,Times,#000000,True,False,null,null
samsmith4.pdf,54,1000,487,1018,Owner/Operator/General Contractor/Construction Manager,13,Times,#000000,False,True,null,null
samsmith4.pdf,54,1019,875,1036,Launched a successful residential development construction company from ground zero to a profitable\, efficient\, and,12,Times,#000000,False,False,null,null
samsmith4.pdf,54,1036,875,1053,reputable organization; performed day-to-day operations including sales\, P&L management\, forecasting\, budgeting\,,12,Times,#000000,False,False,null,null
samsmith4.pdf,54,1054,769,1071,billing\, business development\, account management\, bidding/estimates\, and inventory ordering/control.,12,Times,#000000,False,False,null,null
samsmith4.pdf,365,1159,553,1173,Resume for Sample Purposes Only,10,Times,#aaaaaa,False,False,null,null
samsmith4.pdf,654,1159,864,1173,by 2012 FrontRunner Resume Writing,10,Times,#aaaaaa,False,False,null,null
samsmith4.pdf,54,65,168,89,SAM SMITH,18,Times,#000000,True,True,0,null
samsmith4.pdf,711,65,876,89,RESUME PAGE TWO,18,Times,#000000,True,True,null,null
samsmith4.pdf,324,92,598,111,PROFESSIONAL EXPERIENCE (CONTINUED),14,Times,#000000,True,False,null,null
samsmith4.pdf,108,111,875,128,Actively prospected new clients\, presented services\, and initiated relationships through marketing\, referrals\,,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,128,222,145,and networking.,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,145,758,162,Estimated projects and performed bids; managed inventory including equipment and materials.,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,163,875,180,Spearheaded the approval process; negotiated government permits\, utilities easements\, and local mass transit\,,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,180,709,197,collaborated with financial institutions\, and attended monthly planning board meetings.,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,198,875,215,Oversaw the design\, layout\, and construction process; partnered with clients to plan the interior/exterior layout,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,215,875,232,and spearheaded all construction activities from excavation\, foundation\, and framing to retaining walls and,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,232,197,249,landscaping.,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,250,875,267,Presided over and managed multiple assignments\, superintendents\, and subcontractors; supervised trade,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,267,754,284,partners\, scheduled and coordinated projects\, enforced quality standards\, and met deadlines.,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,285,876,302,Directed a full-time crew of fifteen (15) employees and over twenty (20) sub-contractors and vendors; planned,12,Times,#010101,False,False,null,null
samsmith4.pdf,108,302,831,319,staff schedules to ensure adequate manpower coverage and oversaw project operations and management.,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,319,796,336,Proactively identified and resolved issues and sought innovative solutions to remove project barriers.,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,337,555,354,Partnered with civil engineer to overcome unforeseen conditions.,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,354,627,371,Organized job sites and ordered and coordinated the delivery of materials.,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,372,672,389,Developed and implemented long-term maintenance planning for residential units.,12,Times,#000000,False,False,null,null
samsmith4.pdf,54,389,250,406,Selected Accomplishments:,12,Times,#000000,True,True,null,null
samsmith4.pdf,108,406,875,423,Successfully developed twenty-one (21) Unit Town House Style Apartment Complexes with an operating budget,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,424,227,441,in excess of $2M.,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,441,865,458,Built ten (10) and four (4) Unit Apartment Home Complexes with operating budgets ranging from $300K to $1M.,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,459,875,476,Maintained four (4) apartment houses comprised of thirteen (13) units and three (3) commercial business,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,476,187,493,properties.,12,Times,#000000,False,False,null,null
samsmith4.pdf,108,494,467,511,Developed loyal customer base and referral network.,12,Times,#000000,False,False,null,null
samsmith4.pdf,350,526,549,545,PROFESSIONAL DEVELOPMENT,14,Times,#000000,True,False,null,null
samsmith4.pdf,390,546,540,563,Extensive Training In:,12,Times,#000000,False,False,null,null
samsmith4.pdf,90,563,840,580,Mission Statement\, Vision & Goals Personnel Leadership & Management Strategic Planning Team Building,12,Times,#000000,False,False,null,null
samsmith4.pdf,60,581,869,598,Planning & Zoning Powered Industrial Lift Trucks (All Terrain/Warehouse Forklift) Radiant Heat & Tec Mar Controls,12,Times,#000000,False,False,null,null
samsmith4.pdf,354,612,545,631,PROFESSIONAL AFFILIATIONS,14,Times,#000000,True,False,null,null
samsmith4.pdf,265,632,664,649,Board Member\, Zoning Board of Appeals Any Town\, USA,12,Times,#000000,False,False,null,null
samsmith4.pdf,314,714,616,735,References Furnished Upon Request,16,Times,#000000,False,True,null,null
samsmith4.pdf,365,1159,553,1173,Resume for Sample Purposes Only,10,Times,#aaaaaa,False,False,null,null
samsmith4.pdf,654,1159,864,1173,by 2012 FrontRunner Resume Writing,10,Times,#aaaaaa,False,False,null,null
samwilliamson.pdf,216,808,858,1177,Sample,328,Times,#000000,False,False,0,null
samwilliamson.pdf,373,55,552,82,Sam Williamson,22,Times,#000000,False,False,null,name
samwilliamson.pdf,108,82,271,99,2555 N. Ballard Avenue,13,Times,#000000,False,False,0,null
samwilliamson.pdf,665,82,814,99,Phone: 253-555-1212,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,99,237,116,Seattle\, WA 98102,13,Times,#000000,False,False,0,null
samwilliamson.pdf,574,99,814,116,Email: swilliamson32@earthlink.net,13,Times,#000000,False,False,0,null
samwilliamson.pdf,345,140,578,160,IT Support/Technical Trainer,16,Times,#ffffff,False,False,0,null
samwilliamson.pdf,108,174,797,191,Innovative technology professional who takes pride in building complex solutions with basic technology\,,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,192,786,209,getting the most from a companys technology investment. Recognized as a tenacious problem solver,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,209,804,226,focused on making technology work. Accomplished researcher who turns challenges into building blocks,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,226,771,243,to learn new technology\, master advanced skills and streamline processes. Applies natural talent to,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,243,632,260,translate a love of learning into a love of teaching\, and helping others to learn.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,364,272,557,289,Strengths and Capabilities,13,Times,#000000,True,False,0,null
samwilliamson.pdf,166,298,755,315,Software Installation and Configuration Problem Solving Technical Troubleshooting,13,Times,#000000,False,False,0,null
samwilliamson.pdf,222,315,700,332,Testing & Quality Assurance Technical Training Diversity in Roles,13,Times,#000000,False,False,0,null
samwilliamson.pdf,286,333,636,350,Responsive to Customers Patient and Respectful,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,365,781,382,"There is nothing technical that can outsmart Stephen. He's the tech support guy for your front line IT,13,Times,#000065,False,True,0,null
samwilliamson.pdf,108,383,561,400,people." Eric Wells\, BI Industry Expert Professional Experience,13,Times,#000065,False,True,0,null
samwilliamson.pdf,108,448,246,465,HANDSON-BI\, LLC,13,Times,#000000,False,False,0,null
samwilliamson.pdf,718,448,814,465,1999present,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,470,286,487,Senior Technical Leader,13,Times,#000000,True,False,0,null
samwilliamson.pdf,108,487,808,504,Technical lead of a small team in a fast-changing field. Achieved success on multiple diverse projects by,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,505,792,522,exceeding the demands to learn quickly\, be versatile\, and take on varied roles and responsibilities with,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,522,807,539,enthusiasm and interest. Primary roles included systems administrator\, database administrator\, technical,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,539,644,556,trainer\, instructional materials designer\, software developer\, and web developer.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,565,700,582,Business Intelligence (BI) Systems Administration and Configuration Management,13,Times,#000000,True,False,0,null
samwilliamson.pdf,135,582,788,600,Managed configuration of a unique-in-the-industry mobile learning laboratory. The lab was the,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,601,473,618,foundation of a successful education program.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,135,618,811,636,Employed advanced configuration management skills to operate as many as 20 incompatible and,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,636,495,653,conflicting software products on a single platform.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,135,653,813,671,Developed and executed processes to assure that labs were quickly and reliably configured using,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,672,652,689,rigorous testing procedures and a master machine and ghosting protocol.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,135,689,809,707,Researched functionality of e-learning tools\, learned the tools; and then built complex prototypes.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,707,724,724,Demonstrated the prototypes in a decision-making review to facilitate tool selection.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,135,724,776,742,Prevented risks that occur with unlicensed software by maintaining extensive list of software,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,743,488,760,licenses and updates\, ensuring current versions.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,135,760,715,778,Negotiated with vendors to acquire complimentary licenses for laboratory software.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,787,708,804,Business Intelligence (BI) Technical Training and Learning Laboratory Management,13,Times,#000000,True,False,0,null
samwilliamson.pdf,135,804,730,822,Trusted with all aspects of logistics\, transportation and set up of mobile learning labs.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,135,822,807,840,Designed instructional materials that matched features and functions to learning needs\, to create,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,841,413,858,a high quality classroom experience.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,135,858,762,876,Delivered hands-on technical training. Product functionalities included data mining\, OLAP\,,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,877,814,894,dashboards\, statistical analysis\, business analytics\, geospatial analytics\, query and reporting\, and,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,894,812,911,data integration. Within one short year transitioned from a new instructor to a recognized member,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,911,255,928,of the faculty.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,135,928,814,946,Enhanced learning and information discovery by creating sample data and designing dashboards\,,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,947,485,964,scorecards\, and reports for use in lab exercises.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,973,359,990,Software Design and Development,13,Times,#000000,True,False,0,null
samwilliamson.pdf,135,990,759,1008,Built low cost data flow diagramming tool that provided a visual design of work flow that is,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,1008,806,1025,currently lacking in commercial ETL tools. Used existing tools to create a product independent of,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,1026,370,1043,ETL or database technologies.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,135,1042,762,1060,Created data quality auditing tool that allowed users to define data quality rules and return,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,1061,473,1078,confidence levels as measures of data quality.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,342,1161,576,1173,Resume Contributed for Sample Purposes Only,10,Times,#00549c,False,False,0,null
samwilliamson.pdf,733,1161,888,1173,Written by IT Resume Service,10,Times,#00549c,False,False,0,null
samwilliamson.pdf,216,808,858,1177,Sample,328,Times,#000000,False,False,0,null
samwilliamson.pdf,333,54,589,72,ProfessionalExperienceContinued,13,Times,#000000,True,False,null,null
samwilliamson.pdf,135,89,775,107,Designed rule-based auditor that tested the viability of simple ETL tasks. Built a source data,13,Times,#000000,False,False,null,null
samwilliamson.pdf,162,108,725,125,analysis tool that evaluated the degree to which source data was able to satisfy data,13,Times,#000000,False,False,null,null
samwilliamson.pdf,162,125,258,142,requirements.,13,Times,#000000,False,False,null,null
samwilliamson.pdf,108,151,399,168,Database Management Systems (DBMS),13,Times,#000000,True,False,0,null
samwilliamson.pdf,135,168,776,186,Installed and configured DBMS software on a variety of platforms. Implemented full range of,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,187,764,204,functionality including advanced features such as in-database OLAP and in-database data,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,204,214,221,mining.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,135,221,790,239,Designed and built database applications and utilities with an integrated database component.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,249,242,266,Web Development,13,Times,#000000,True,False,0,null
samwilliamson.pdf,135,265,792,283,Implemented systems to satisfy a variety of business-to-consumer requirements including web-,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,284,724,301,initiated database transactions\, contact management\, and communications tracking.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,135,301,782,319,Enhanced and matured an e-learning environment with demonstrations and interactive game-,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,320,269,337,based learning.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,371,562,388,BOEING COMMERCIAL AIRLINE GROUP (through Kelly Services),13,Times,#000000,False,False,0,null
samwilliamson.pdf,735,371,814,388,19971999,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,388,438,405,Requirements Support Specialist (19981999),13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,406,474,423,BCAG: Material Post - Out-of-Production Spare Parts,13,Times,#000000,False,False,0,null
samwilliamson.pdf,135,431,808,449,Problem solving: Researched availability of out-of-production replacement parts using antiquated,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,450,800,467,manufacturing plans system. Required creative problem solving skills when dealing with hard-to-,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,467,407,484,find parts or missing documentation.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,135,484,760,502,Automated manual processing: Captured data from a terminal emulation program (screen,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,503,759,520,scraping); then parsed and formatted the data. Hand-crafted Excel macros that translated,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,520,805,537,unstructured and randomly formatted text into structured data. Resulted in clearer specifications\,,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,537,691,554,easier bid processes\, and fewer design errors in third-party parts procurement.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,564,451,581,Class Administrator/Training Focal (19971998),13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,581,320,598,BCAG: Training Administration,13,Times,#000000,False,False,0,null
samwilliamson.pdf,135,598,765,616,Compliance statistics: Entrusted with secure data to provide reports to monitor department,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,617,776,634,compliance with corporate policy. Developed new process for generating accurate statistics.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,135,633,798,651,Help desk support: Installed\, configured\, and troubleshot problems for Boeing 360 performance,13,Times,#000000,False,False,0,null
samwilliamson.pdf,162,652,319,669,management software.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,377,678,546,698,Technology Portfolio,16,Times,#000000,False,False,0,null
samwilliamson.pdf,108,713,179,730,BI & Data,13,Times,#000000,True,False,0,null
samwilliamson.pdf,108,731,207,748,Warehousing,13,Times,#000000,True,False,0,null
samwilliamson.pdf,258,713,802,730,MS SQL Server 2000 & 2005 (DTS\, Analysis Services\, Data Integration Services\,,13,Times,#000000,False,False,0,null
samwilliamson.pdf,258,730,804,747,Reporting Services); Cognos PowerPlay and Transformer; SyncSort DM Express;,13,Times,#000000,False,False,0,null
samwilliamson.pdf,258,748,804,765,Hyperion Essbase; IBM DB2 Cubeviews; Information Builders WebFOCUS; Excel,13,Times,#000000,False,False,0,null
samwilliamson.pdf,258,765,812,782,2007(for descriptive statistics\, control charts\, datamining add-in); Oracle (Analytical,13,Times,#000000,False,False,0,null
samwilliamson.pdf,258,782,814,799,Workspace Manager\, Data Mining\, Warehouse Building); Pentaho; PolyVista\,; SAS,13,Times,#000000,False,False,0,null
samwilliamson.pdf,258,799,801,816,(Enterprise Miner\, ETL Studio); Teradata Warehouse Miner; Lyza; Tableau; ESRI,13,Times,#000000,False,False,0,null
samwilliamson.pdf,258,817,792,834,Business Analyst; Ascential DataStage; arcplan inSight/dynaSight; ILOG Jrules;,13,Times,#000000,False,False,0,null
samwilliamson.pdf,258,834,394,851,FICO Blaze Advisor,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,856,626,873,Web Development asp\, php\, Flash\, Captivate\, Robohelp\, Tomcat\, Apache,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,878,183,895,Operating,13,Times,#000000,True,False,0,null
samwilliamson.pdf,108,895,179,912,Systems:,13,Times,#000000,True,False,0,null
samwilliamson.pdf,258,877,561,894,Windows 2000 & 2003 Servers\, Windows XP,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,916,156,933,DBMS,13,Times,#000000,True,False,0,null
samwilliamson.pdf,258,916,673,933,DB2\, MS SQL Server 2000 & 2005\, Oracle\, MySQL\, Teradata,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,938,245,955,Software Design &,13,Times,#000000,True,False,0,null
samwilliamson.pdf,108,956,206,973,Development,13,Times,#000000,True,False,0,null
samwilliamson.pdf,258,943,389,960,Excel\, Visual Basic,13,Times,#000000,False,False,0,null
samwilliamson.pdf,419,973,504,993,Education,16,Times,#000000,False,False,0,null
samwilliamson.pdf,108,1008,806,1025,Customized tool training. Tools included SAS Enterprise Miner\, IBM (Data Miner and DataStage)\, Oracle,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,1025,400,1042,Data Mining\, and DataFlux dfPower Studio.,13,Times,#000000,False,False,0,null
samwilliamson.pdf,108,1051,778,1068,Completed one year toward BS\, Statistics/Computer Science\, Brigham Young University\, Provo\, UT,13,Times,#000000,False,False,0,school
samwilliamson.pdf,342,1161,576,1173,Resume Contributed for Sample Purposes Only,10,Times,#00549c,False,False,0,null
samwilliamson.pdf,733,1161,888,1173,Written by IT Resume Service ,10,Times,#00549c,False,False,0,null
sarah.brown.pdf,85,33,584,69,SARAH	\n BROWN,27,Times,#000000,True,False,null,name
sarah.brown.pdf,139,69,760,91,New	\n York	\n University	\n New	\n York\,	\n USA	\n +768	\n (0)	\n 56	\n 9143263	\n 	\n sarah_kool@nyu.edu,16,Times,#000000,False,False,null,null
sarah.brown.pdf,85,109,179,131,EDUCATION,16,Times,#000000,True,False,null,null
sarah.brown.pdf,85,131,359,153,New	\n York	\n University\,	\n New	\n York\,	\n USA,16,Times,#000000,True,False,null,school
sarah.brown.pdf,409,131,754,153,May	\n 2018,16,Times,#000000,False,False,null,null
sarah.brown.pdf,85,153,397,175,Bachelor	\n of	\n Science\,	\n Psychology\,	\n GPA	\n 3.68,16,Times,#000000,False,False,null,gpa|degree
sarah.brown.pdf,85,198,757,220,Maloy	\n High	\n School\,	\n California\,	\n USA June	\n 2014,16,Times,#000000,True,False,null,school
sarah.brown.pdf,85,220,205,242,Edexcel	\n A	\n levels,16,Times,#000000,False,False,null,null
sarah.brown.pdf,85,241,779,263,10	\n Edexcel	\n O	\n levels\,	\n High	\n Achiever	\n in	\n the	\n category	\n for	\n International	\n GCSE	\n 8	\n Grade	\n A*s	\n from	\n the,16,Times,#000000,False,False,null,null
sarah.brown.pdf,85,263,316,285,June	\n 2012	\n examination	\n session,16,Times,#000000,False,False,null,null
sarah.brown.pdf,85,306,413,328,Froebel	\n Education	\n Centre\,	\n Toronto\,	\n Canada,16,Times,#000000,False,False,null,null
sarah.brown.pdf,679,306,809,328,May	\n 2011,16,Times,#000000,True,False,null,null
sarah.brown.pdf,85,330,243,352,3	\n Cambridge	\n O	\n levels,16,Times,#000000,False,False,null,null
sarah.brown.pdf,85,396,329,418,EXTRACURRICULAR	\n EXPERIENCE,16,Times,#000000,True,False,null,null
sarah.brown.pdf,85,418,413,440,Operation	\n Smile	\n USA\,	\n North	\n Carolina\,	\n USA,16,Times,#000000,True,False,null,null
sarah.brown.pdf,625,418,808,440,February	\n 2015	\n 	\n Present,16,Times,#000000,False,False,null,null
sarah.brown.pdf,85,440,394,462,Events	\n and	\n Volunteer	\n Coordinator	\n (Intern),16,Times,#000000,False,True,null,null
sarah.brown.pdf,85,484,436,506,New	\n York	\n University	\n New	\n York\,	\n New	\n York\,	\n USA,16,Times,#000000,True,False,null,school
sarah.brown.pdf,625,484,805,506,February	\n 2015	\n -	\n Present,16,Times,#000000,False,False,null,null
sarah.brown.pdf,85,506,595,528,Social	\n Media	\n Editor\,	\n Executive	\n Board	\n of	\n American	\n Student	\n Association,16,Times,#000000,False,True,null,null
